Feature,Value
words per sent,17.9
LIX,43.03966480446927
# words,179
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.8137254901960784
adjectives,2.0
nouns,3.4
verbs,2.2
pronouns,4.6
particles,3.9
punctuation marks,1.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.4
full verbs,1.8
split verbs,0.2
nominative,0.5
accusative,1.7
dative,1.3
genitive,0.4
gen modifiers,0.3
prep with gen,0.1
all genitives,0.4
accusative obj,0.8
dative obj,0.4
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.2
gen+prep obj,0.1
present forms,0.0
past forms,1.0
perfect forms,0.0
pqp forms,0.3
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.4
subjunctions,0.2
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.1
question marks,0.2
subj/pred inversions,1.0
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,29.9
concessive,2.3
conditional,52.5
consecutive,0.0
final,4.8
interrogative,1.4
modal,15.3
other,74.0
temporal,52.3
A1 features,5
A1 features summed,1.1
A2 features,7
A2 features summed,84.3
B1 features,4
B1 features summed,56.1
level features (all),34
level features (all) summed,32.0
