Feature,Value
words per sent,12.8
LIX,33.1125
# words,64
# sents,5
discourse entities,2.2
avg entity frequency,0.45454545454545453
vocabulary density,0.7560975609756098
adjectives,0.8
nouns,3.4
verbs,1.4
pronouns,2.0
particles,2.4
punctuation marks,2.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.2
full verbs,1.2
split verbs,0.0
nominative,0.6
accusative,0.4
dative,0.8
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.4
dative obj,0.0
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.4
gen+prep obj,0.0
present forms,0.0
past forms,1.2
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.0
superlative,0.0
comp+superlative,0.0
conjunctions,0.0
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,8.2
concessive,1.4
conditional,7.4
consecutive,3.0
final,0.6
interrogative,0.2
modal,0.2
other,13.6
temporal,1.6
A1 features,0
A1 features summed,0.0
A2 features,4
A2 features summed,19.799999999999997
B1 features,4
B1 features summed,6.199999999999999
level features (all),15
level features (all) summed,17.799999999999997
