Feature,Value
words per sent,17.0
LIX,32.294117647058826
# words,85
# sents,5
discourse entities,3.2
avg entity frequency,0.8125
vocabulary density,0.75
adjectives,1.2
nouns,2.8
verbs,3.0
pronouns,3.0
particles,4.2
punctuation marks,2.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.0
full verbs,1.6
split verbs,0.0
nominative,1.0
accusative,0.4
dative,0.4
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.4
dative obj,0.0
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.4
gen+prep obj,0.0
present forms,1.8
past forms,0.0
perfect forms,0.2
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.0
superlative,0.0
comp+superlative,0.0
conjunctions,0.2
subjunctions,0.4
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.0
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,11.4
concessive,1.4
conditional,9.0
consecutive,3.0
final,0.6
interrogative,0.2
modal,0.2
other,14.4
temporal,2.4
A1 features,4
A1 features summed,0.8
A2 features,3
A2 features summed,23.4
B1 features,4
B1 features summed,7.0
level features (all),21
level features (all) summed,25.799999999999994
