Feature,Value
words per sent,14.2
LIX,42.36901408450704
# words,71
# sents,5
discourse entities,1.2
avg entity frequency,0.6666666666666666
vocabulary density,0.6363636363636364
adjectives,1.4
nouns,3.4
verbs,1.6
pronouns,1.6
particles,4.2
punctuation marks,2.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.6
full verbs,0.8
split verbs,0.0
nominative,1.2
accusative,0.6
dative,0.8
genitive,0.6
gen modifiers,0.0
prep with gen,0.2
all genitives,0.2
accusative obj,0.2
dative obj,0.0
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.2
gen+prep obj,0.0
present forms,0.6
past forms,0.0
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.4
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.0
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.0
question marks,0.0
subj/pred inversions,0.2
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,0.0
concessive,0.0
conditional,0.2
consecutive,0.0
final,0.0
interrogative,0.0
modal,0.0
other,0.2
temporal,0.0
A1 features,2
A1 features summed,0.6000000000000001
A2 features,2
A2 features summed,0.4
B1 features,1
B1 features summed,0.4
level features (all),23
level features (all) summed,21.799999999999997
